"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"124","Hawaii","linear_increase_sd","Past",2020-04-17,"cases",10,11,11,13,12,14,15,17,581,0.562899533550213,0.0974568793030828
"125","Hawaii","linear_increase_sd","Past",2020-04-17,"cumulative_infections",2310,2333,2368,2685,2720,2903,3047,3200,NA,0.562899533550213,0.0974568793030828
"126","Hawaii","linear_increase_sd","Past",2020-04-17,"deaths",1,1,1,1,1,1,1,1,38,0.562899533550213,0.0974568793030828
"127","Hawaii","linear_increase_sd","Past",2020-04-18,"cases",8,10,10,11,11,12,13,14,592,0.676877410647819,0.0946561027289426
"128","Hawaii","linear_increase_sd","Past",2020-04-18,"cumulative_infections",2324,2348,2381,2702,2737,2923,3066,3220,NA,0.676877410647819,0.0946561027289426
"129","Hawaii","linear_increase_sd","Past",2020-04-18,"deaths",1,1,1,1,1,1,1,1,39,0.676877410647819,0.0946561027289426
"130","Hawaii","linear_increase_sd","Past",2020-04-19,"cases",8,8,9,10,10,11,12,12,602,0.620051846673882,0.0946561027289426
"131","Hawaii","linear_increase_sd","Past",2020-04-19,"cumulative_infections",2339,2364,2395,2719,2756,2945,3086,3240,NA,0.620051846673882,0.0946561027289426
"132","Hawaii","linear_increase_sd","Past",2020-04-19,"deaths",1,1,1,1,1,1,1,1,40,0.620051846673882,0.0946561027289426
"133","Hawaii","linear_increase_sd","Past",2020-04-20,"cases",7,7,8,10,9,10,11,11,611,0.635261452396635,0.0946561027289426
"134","Hawaii","linear_increase_sd","Past",2020-04-20,"cumulative_infections",2351,2377,2407,2733,2771,2962,3102,3257,NA,0.635261452396635,0.0946561027289426
"135","Hawaii","linear_increase_sd","Past",2020-04-20,"deaths",1,1,1,1,1,1,1,1,41,0.635261452396635,0.0946561027289426
"136","Hawaii","linear_increase_sd","Past",2020-04-21,"cases",6,7,7,9,8,9,10,10,619,0.572884116141689,0.0946561027289426
"137","Hawaii","linear_increase_sd","Past",2020-04-21,"cumulative_infections",2362,2388,2417,2746,2786,2977,3117,3271,NA,0.572884116141689,0.0946561027289426
"138","Hawaii","linear_increase_sd","Past",2020-04-21,"deaths",1,1,1,2,1,1,1,2,42,0.572884116141689,0.0946561027289426
"139","Hawaii","linear_increase_sd","Past",2020-04-22,"cases",6,6,6,8,7,8,9,9,626,0.58209446830646,0.0946561027289426
"140","Hawaii","linear_increase_sd","Past",2020-04-22,"cumulative_infections",2370,2398,2425,2757,2797,2990,3130,3282,NA,0.58209446830646,0.0946561027289426
"141","Hawaii","linear_increase_sd","Past",2020-04-22,"deaths",1,1,1,2,1,1,1,2,43,0.58209446830646,0.0946561027289426
"142","Hawaii","linear_increase_sd","Past",2020-04-23,"cases",5,6,6,7,7,7,8,9,633,0.558624195608768,0.0946561027289426
"143","Hawaii","linear_increase_sd","Past",2020-04-23,"cumulative_infections",2378,2406,2432,2766,2805,3002,3141,3292,NA,0.558624195608768,0.0946561027289426
"144","Hawaii","linear_increase_sd","Past",2020-04-23,"deaths",1,1,1,1,1,1,1,1,44,0.558624195608768,0.0946561027289426
"145","Hawaii","linear_increase_sd","Past",2020-04-24,"cases",5,5,5,6,6,7,7,7,639,0.551307682282924,0.0974568793030828
"146","Hawaii","linear_increase_sd","Past",2020-04-24,"cumulative_infections",2386,2413,2439,2774,2815,3012,3151,3302,NA,0.551307682282924,0.0974568793030828
"147","Hawaii","linear_increase_sd","Past",2020-04-24,"deaths",1,1,1,1,1,1,1,1,45,0.551307682282924,0.0974568793030828
"148","Hawaii","linear_increase_sd","Past",2020-04-25,"cases",4,4,5,6,5,6,6,6,644,0.583353073666208,0.0974568793030828
"149","Hawaii","linear_increase_sd","Past",2020-04-25,"cumulative_infections",2393,2420,2445,2782,2823,3021,3160,3310,NA,0.583353073666208,0.0974568793030828
"150","Hawaii","linear_increase_sd","Past",2020-04-25,"deaths",1,1,1,1,1,1,1,1,46,0.583353073666208,0.0974568793030828
"151","Hawaii","linear_increase_sd","Past",2020-04-26,"cases",4,4,4,5,5,6,6,6,649,0.519492831479339,0.103280888404589
