"location","sim_type","period","date","variable","var_type","value"
"Montana","linear_increase_sd","Past",2020-05-17,"daily_all_infections","lower_95",10
"Montana","linear_increase_sd","Past",2020-05-17,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-17,"daily_deaths","lower_95",0
"Montana","linear_increase_sd","Past",2020-05-17,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-18,"daily_all_infections","lower_95",10
"Montana","linear_increase_sd","Past",2020-05-18,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-18,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-18,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-19,"daily_all_infections","lower_95",12
"Montana","linear_increase_sd","Past",2020-05-19,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-19,"daily_deaths","lower_95",0
"Montana","linear_increase_sd","Past",2020-05-19,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-20,"daily_all_infections","lower_95",12
"Montana","linear_increase_sd","Past",2020-05-20,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-20,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-20,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-21,"daily_all_infections","lower_95",15
"Montana","linear_increase_sd","Past",2020-05-21,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-21,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-21,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-22,"daily_all_infections","lower_95",16
"Montana","linear_increase_sd","Past",2020-05-22,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-22,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-22,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-23,"daily_all_infections","lower_95",16
"Montana","linear_increase_sd","Past",2020-05-23,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-23,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-23,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-24,"daily_all_infections","lower_95",19
"Montana","linear_increase_sd","Past",2020-05-24,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-24,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-24,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-25,"daily_all_infections","lower_95",20
"Montana","linear_increase_sd","Past",2020-05-25,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-25,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-25,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-26,"daily_all_infections","lower_95",19
"Montana","linear_increase_sd","Past",2020-05-26,"daily_cases","lower_95",3
"Montana","linear_increase_sd","Past",2020-05-26,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-26,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-27,"daily_all_infections","lower_95",20
"Montana","linear_increase_sd","Past",2020-05-27,"daily_cases","lower_95",3
"Montana","linear_increase_sd","Past",2020-05-27,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-27,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-28,"daily_all_infections","lower_95",22
"Montana","linear_increase_sd","Past",2020-05-28,"daily_cases","lower_95",4
"Montana","linear_increase_sd","Past",2020-05-28,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-28,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-29,"daily_all_infections","lower_95",21
"Montana","linear_increase_sd","Past",2020-05-29,"daily_cases","lower_95",4
"Montana","linear_increase_sd","Past",2020-05-29,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-29,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-30,"daily_all_infections","lower_95",22
"Montana","linear_increase_sd","Past",2020-05-30,"daily_cases","lower_95",4
"Montana","linear_increase_sd","Past",2020-05-30,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-30,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-31,"daily_all_infections","lower_95",21
"Montana","linear_increase_sd","Past",2020-05-31,"daily_cases","lower_95",4
"Montana","linear_increase_sd","Past",2020-05-31,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-31,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-06-01,"daily_all_infections","lower_95",22
"Montana","linear_increase_sd","Past",2020-06-01,"daily_cases","lower_95",4
"Montana","linear_increase_sd","Past",2020-06-01,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-06-01,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-06-02,"daily_all_infections","lower_95",22
"Montana","linear_increase_sd","Past",2020-06-02,"daily_cases","lower_95",5
"Montana","linear_increase_sd","Past",2020-06-02,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-06-02,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-06-03,"daily_all_infections","lower_95",22
"Montana","linear_increase_sd","Past",2020-06-03,"daily_cases","lower_95",5
"Montana","linear_increase_sd","Past",2020-06-03,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-06-03,"daily_hosps","lower_95",1
