"location","sim_type","period","date","variable","var_type","value"
"West Virginia","linear_increase_sd","Past",2020-04-27,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-27,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-27,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-28,"daily_all_infections","lower_95",47
"West Virginia","linear_increase_sd","Past",2020-04-28,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-28,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-28,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-29,"daily_all_infections","lower_95",44
"West Virginia","linear_increase_sd","Past",2020-04-29,"daily_cases","lower_95",18
"West Virginia","linear_increase_sd","Past",2020-04-29,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-29,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-30,"daily_all_infections","lower_95",42
"West Virginia","linear_increase_sd","Past",2020-04-30,"daily_cases","lower_95",16
"West Virginia","linear_increase_sd","Past",2020-04-30,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-30,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-01,"daily_all_infections","lower_95",40
"West Virginia","linear_increase_sd","Past",2020-05-01,"daily_cases","lower_95",15
"West Virginia","linear_increase_sd","Past",2020-05-01,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-01,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-02,"daily_all_infections","lower_95",41
"West Virginia","linear_increase_sd","Past",2020-05-02,"daily_cases","lower_95",16
"West Virginia","linear_increase_sd","Past",2020-05-02,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-02,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-03,"daily_all_infections","lower_95",39
"West Virginia","linear_increase_sd","Past",2020-05-03,"daily_cases","lower_95",16
"West Virginia","linear_increase_sd","Past",2020-05-03,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-03,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-04,"daily_all_infections","lower_95",37
"West Virginia","linear_increase_sd","Past",2020-05-04,"daily_cases","lower_95",16
"West Virginia","linear_increase_sd","Past",2020-05-04,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-04,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-05,"daily_all_infections","lower_95",40
"West Virginia","linear_increase_sd","Past",2020-05-05,"daily_cases","lower_95",14
"West Virginia","linear_increase_sd","Past",2020-05-05,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-05,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-06,"daily_all_infections","lower_95",39
"West Virginia","linear_increase_sd","Past",2020-05-06,"daily_cases","lower_95",14
"West Virginia","linear_increase_sd","Past",2020-05-06,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-06,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-07,"daily_all_infections","lower_95",41
"West Virginia","linear_increase_sd","Past",2020-05-07,"daily_cases","lower_95",13
"West Virginia","linear_increase_sd","Past",2020-05-07,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-07,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-08,"daily_all_infections","lower_95",41
"West Virginia","linear_increase_sd","Past",2020-05-08,"daily_cases","lower_95",12
"West Virginia","linear_increase_sd","Past",2020-05-08,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-08,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-09,"daily_all_infections","lower_95",45
"West Virginia","linear_increase_sd","Past",2020-05-09,"daily_cases","lower_95",12
"West Virginia","linear_increase_sd","Past",2020-05-09,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-09,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-10,"daily_all_infections","lower_95",47
"West Virginia","linear_increase_sd","Past",2020-05-10,"daily_cases","lower_95",12
"West Virginia","linear_increase_sd","Past",2020-05-10,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-10,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-11,"daily_all_infections","lower_95",50
"West Virginia","linear_increase_sd","Past",2020-05-11,"daily_cases","lower_95",11
"West Virginia","linear_increase_sd","Past",2020-05-11,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-11,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-12,"daily_all_infections","lower_95",52
"West Virginia","linear_increase_sd","Past",2020-05-12,"daily_cases","lower_95",13
"West Virginia","linear_increase_sd","Past",2020-05-12,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-12,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-13,"daily_all_infections","lower_95",56
"West Virginia","linear_increase_sd","Past",2020-05-13,"daily_cases","lower_95",14
"West Virginia","linear_increase_sd","Past",2020-05-13,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-13,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-14,"daily_all_infections","lower_95",59
"West Virginia","linear_increase_sd","Past",2020-05-14,"daily_cases","lower_95",14
"West Virginia","linear_increase_sd","Past",2020-05-14,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-14,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-15,"daily_all_infections","lower_95",63
"West Virginia","linear_increase_sd","Past",2020-05-15,"daily_cases","lower_95",16
"West Virginia","linear_increase_sd","Past",2020-05-15,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-15,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-16,"daily_all_infections","lower_95",67
"West Virginia","linear_increase_sd","Past",2020-05-16,"daily_cases","lower_95",15
